Pokemon,CP,Level,IV_Attack,IV_Defense,IV_HP,Evolution(CP),Collected,Collected_Shadow,Collected_Purified
Petilil,520,LV18.5,13,14,8,Petilil(520)-Lilligant(1307),YES,NO,NO
Petilil,520,LV18,13,15,14,Petilil(520)-Lilligant(1296),YES,NO,NO
Petilil,520,LV20,14,0,4,Petilil(520)-Lilligant(1343),YES,NO,NO
Petilil,520,LV19.5,14,0,11,Petilil(520)-Lilligant(1336),YES,NO,NO
Petilil,520,LV19.5,14,2,8,Petilil(520)-Lilligant(1333),YES,NO,NO
Petilil,520,LV19,14,2,15,Petilil(520)-Lilligant(1324),YES,NO,NO
Petilil,520,LV20,14,3,0,Petilil(520)-Lilligant(1341),YES,NO,NO
Petilil,520,LV19,14,3,14,Petilil(520)-Lilligant(1325),YES,NO,NO
Petilil,520,LV19.5,14,4,5,Petilil(520)-Lilligant(1330),YES,NO,NO
Petilil,520,LV19,14,4,12,Petilil(520)-Lilligant(1322),YES,NO,NO
Petilil,520,LV19.5,14,5,4,Petilil(520)-Lilligant(1331),YES,NO,NO
Petilil,520,LV19,14,5,11,Petilil(520)-Lilligant(1322),YES,NO,NO
Petilil,520,LV19.5,14,7,1,Petilil(520)-Lilligant(1328),YES,NO,NO
Petilil,520,LV19,14,7,8,Petilil(520)-Lilligant(1320),YES,NO,NO
Petilil,520,LV19.5,14,8,0,Petilil(520)-Lilligant(1328),YES,NO,NO
Petilil,520,LV18.5,14,8,14,Petilil(520)-Lilligant(1310),YES,NO,NO
Petilil,520,LV19,14,9,5,Petilil(520)-Lilligant(1317),YES,NO,NO
Petilil,520,LV19,14,10,4,Petilil(520)-Lilligant(1317),YES,NO,NO
Petilil,520,LV18.5,14,10,11,Petilil(520)-Lilligant(1307),YES,NO,NO
Petilil,520,LV18.5,14,11,10,Petilil(520)-Lilligant(1308),YES,NO,NO
Petilil,520,LV19,14,13,0,Petilil(520)-Lilligant(1314),YES,NO,NO
Petilil,520,LV18.5,14,13,7,Petilil(520)-Lilligant(1305),YES,NO,NO
Petilil,520,LV18,14,13,15,Petilil(520)-Lilligant(1298),YES,NO,NO
Petilil,520,LV18.5,14,14,6,Petilil(520)-Lilligant(1305),YES,NO,NO
Petilil,520,LV18,14,15,12,Petilil(520)-Lilligant(1295),YES,NO,NO
Petilil,520,LV20,15,0,2,Petilil(520)-Lilligant(1342),YES,NO,NO
Petilil,520,LV19.5,15,0,9,Petilil(520)-Lilligant(1334),YES,NO,NO
Petilil,520,LV20,15,1,1,Petilil(520)-Lilligant(1342),YES,NO,NO
Petilil,520,LV19.5,15,2,6,Petilil(520)-Lilligant(1332),YES,NO,NO
Petilil,520,LV19,15,2,13,Petilil(520)-Lilligant(1323),YES,NO,NO
Petilil,520,LV19.5,15,4,3,Petilil(520)-Lilligant(1329),YES,NO,NO
Petilil,520,LV19,15,4,10,Petilil(520)-Lilligant(1320),YES,NO,NO
Petilil,520,LV19.5,15,5,2,Petilil(520)-Lilligant(1329),YES,NO,NO
Petilil,520,LV19,15,7,6,Petilil(520)-Lilligant(1318),YES,NO,NO
Petilil,520,LV18.5,15,7,13,Petilil(520)-Lilligant(1308),YES,NO,NO
Petilil,520,LV18.5,15,8,12,Petilil(520)-Lilligant(1309),YES,NO,NO
Petilil,520,LV19,15,10,2,Petilil(520)-Lilligant(1315),YES,NO,NO
Petilil,520,LV18.5,15,10,9,Petilil(520)-Lilligant(1306),YES,NO,NO
Petilil,520,LV18,15,12,14,Petilil(520)-Lilligant(1296),YES,NO,NO
Petilil,520,LV18.5,15,13,5,Petilil(520)-Lilligant(1303),YES,NO,NO
Petilil,520,LV18.5,15,14,4,Petilil(520)-Lilligant(1303),YES,NO,NO
Petilil,520,LV18,15,15,10,Petilil(520)-Lilligant(1293),YES,NO,NO
Lilligant,520,LV8,0,6,13,Petilil(195)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,0,7,12,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,0,8,11,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,0,9,10,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,0,10,9,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,0,11,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,0,12,7,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,3,15,Petilil(195)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,4,14,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,5,13,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,9,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,10,7,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,11,6,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,12,5,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,13,4,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,14,3,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,1,15,2,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,4,12,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,5,11,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,6,10,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,7,9,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,8,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,14,1,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,2,15,0,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,0,15,Petilil(195)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,1,14,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,2,13,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,3,12,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,6,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,7,7,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,8,6,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,9,5,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,10,4,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,11,3,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,12,2,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,13,1,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,3,14,0,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,1,12,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,2,11,Petilil(196)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,3,10,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,4,9,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,5,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,9,3,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,10,2,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,11,1,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,4,12,0,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,0,12,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,3,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,4,7,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,5,6,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,6,5,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,7,4,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,8,3,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,9,2,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,5,10,1,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,0,10,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,1,9,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,2,8,Petilil(197)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,3,7,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,7,2,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,8,1,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,6,9,0,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,7,2,6,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,7,3,5,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,7,4,4,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,7,5,3,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,7,6,2,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,7,7,1,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,8,0,7,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,8,1,6,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,8,5,1,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,8,6,0,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,8,15,15,Petilil(205)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,9,0,5,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,9,1,4,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,9,2,3,Petilil(198)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,9,3,2,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,9,4,1,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,9,5,0,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,9,14,15,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,9,15,14,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,10,0,4,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,10,12,15,Petilil(205)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,10,13,14,Petilil(205)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,10,14,13,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,10,15,12,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,11,0,2,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,11,1,1,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV8,11,2,0,Petilil(199)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,11,11,15,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,11,12,14,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,12,10,14,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,12,11,13,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,12,12,12,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,12,13,11,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,12,14,10,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,12,15,9,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,13,8,15,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,13,9,14,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,13,13,9,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,13,14,8,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,13,15,7,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,8,13,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,9,12,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,10,11,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,11,10,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,12,9,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,13,8,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,14,14,7,Petilil(208)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,5,15,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,6,14,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,7,13,Petilil(206)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,11,8,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,12,7,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,13,6,Petilil(207)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,14,5,Petilil(208)-Lilligant(520),NO,NO,NO
Lilligant,520,LV7.5,15,15,4,Petilil(208)-Lilligant(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,0,10,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,0,11,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,0,12,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8.5,1,0,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8.5,1,1,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,8,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,9,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,10,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,11,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,12,11,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,13,10,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,14,9,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,1,15,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,2,7,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,2,11,10,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,2,12,9,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,2,13,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,2,14,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,2,15,6,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,3,5,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,3,6,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,3,7,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,3,8,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,3,9,11,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,6,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,7,11,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,8,10,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,9,9,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,10,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,11,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,12,6,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,13,5,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,14,4,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,4,15,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,2,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,3,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,4,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,5,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,9,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,10,6,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,11,5,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,12,4,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,13,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,14,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,5,15,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,2,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,3,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,4,11,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,5,10,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,6,9,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,7,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,6,8,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,0,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,1,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,5,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,6,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,7,6,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,8,5,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,9,4,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,10,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,11,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,12,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,7,13,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,0,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,1,11,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,2,10,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,3,9,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,4,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,10,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,8,11,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,2,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,3,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,4,6,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,5,5,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,6,4,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,7,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,8,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,9,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,9,10,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,10,0,9,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,10,1,8,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,10,5,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,10,6,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,10,7,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,10,8,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,0,7,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,1,6,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,2,5,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,3,4,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,4,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,5,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,11,6,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,12,3,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,12,4,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,12,5,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,13,0,4,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,13,1,3,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,13,2,2,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,13,3,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,13,13,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,13,14,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,13,15,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,14,1,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,14,2,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,14,11,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,14,12,14,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,14,13,13,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,14,14,12,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,14,15,11,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,15,0,1,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV8,15,1,0,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,15,10,15,Lilligant Hisuian Form(520),NO,NO,NO
Lilligant Hisuian Form,520,LV7.5,15,11,14,Lilligant Hisuian Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,1,11,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,2,10,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,3,8,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,4,7,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,6,4,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,7,3,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,0,8,2,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,0,13,15,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,0,15,12,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,1,1,9,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,1,2,8,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,1,4,5,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,1,5,4,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,1,7,1,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,1,8,0,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,1,12,14,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,1,13,13,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,1,15,10,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,2,0,9,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,2,1,7,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,2,2,6,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,2,4,3,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,2,5,2,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,2,10,15,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,2,12,12,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,2,13,11,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV9.5,2,14,10,Basculin Red-Striped Form(520),NO,NO,NO
Basculin Red-Striped Form,520,LV10,3,0,7,Basculin Red-Striped Form(520),NO,NO,NO
